id,location,lat,lon,date,text,named_entities
DEFE-31-174_68,,,,Jun,"'3'?
‰Û÷ .-<‰Û÷ 3
_‰Û÷ -1
H‰ÛÏ
3v
--z'
I I
_/
Lat
‰ÛÏ•ÂÅt-
CHOOOOSå´OOOOOOOO
 
\
3r
‰Û÷3!‰ÛÓ
rtx 0- i n w r 6913'‰ÛÏ: 2 - w: aåÈ 4 .z-
-:
L
‰Û÷\
I
 
1'‰ÛÏ
 
*cr
 
 
 
PAM: . ‰ÛÏ‰ÛÏ""rm ,. .. v
F‰ÛÏ •ÂâHrLL H? ' ' n K Jun . ' Wd
•Ââ‰ÛÏ h~‰Û÷leLL J - ‰ÛÏHPHM
H"" HHV:HFNY HN'Fh•ÂÅk Ixi•ÂÅ•ÂÅhiuh‰Û÷ , NC '
'. WV HWHHIEIVMV f Ill? LMW ‰ÛÏV
K‰Ûù HI•ÂÅNUV UH l•ÂÅf‰Û÷;u~‰Ûù
3U chfH4 |HZVå_WLIP;J
N‰ÛÏ ‰ÛÏHFHWM•ÂÅHIIX
H‰Ûù
 
 
In, mm,åÈ mmåÈ... :
I; ‰Û÷22:. 121-: Iia'l ‰Û÷
If, I ‰Û÷I!
l"". in. i .- ‰Û÷ åÇ
1w.
1H5; ‰Ûªullulzi 1W: 3
 
{:L'f‰Û÷ll i. HEAL? '1. (‰Û÷1‰Û÷, I' i ii}?! '.‰Û÷I,'.'~' ,,' 1 .."" .ij I'I:
•ÂÅ•ÂâH i •ÂÅ•ÂÅ&(P
VYU ! DU G!Hm
 
 
'3'?","[(u'NUMBER', u'3'), (u'NUMBER', u'3 _'), (u'NUMBER', u'-1'), (u'NUMBER', u'\xa5'), (u'NUMBER', u'\\'), (u'NUMBER', u'3'), (u'NUMBER', u'0'), (u'DATE', u'6913'), (u'NUMBER', u'2'), (u'NUMBER', u'4'), (u'NUMBER', u'\\'), (u'NUMBER', u'1'), (u'NUMBER', u'````'), (u'DATE', u'Jun'), (u'STATE_OR_PROVINCE', u'NC'), (u'STATE_OR_PROVINCE', u'WV'), (u'STATE_OR_PROVINCE', u'Ill'), (u'NUMBER', u'|'), (u'NUMBER', u'\xa7'), (u'NUMBER', u'22'), (u'NUMBER', u'121'), (u'NUMBER', u'3'), (u'NUMBER', u'1'), (u'NUMBER', u'1'), (u'NUMBER', u'1'), (u'NUMBER', u'I'), (u'NUMBER', u'3')]"
DEFE-31-174_40,,,,,"2‰Ûª - .
‰Ûù12732:‰Ûù?
L.- . To whom reported (Police, (53%59 uLanRu•Ââ
'l't , ss' ‰Û÷ .
m1 1 ary pre etc) _å_ ‰ÛÏ1%61'
M N me & Address of Inform nt ‰ÛùMasecnon40 ""
. . a . .8 .•Ââ våÈ . m -/ . g åÇ
Section 430 wed/ugh
N. Background of Informant that‰Û÷ ‰Û÷ .V‰Û÷
may be volunteered lhhhu#(
0. Other Witnesses 0%.Secnon40 (35‰Ûù ‰ÛÏc/Ì©m•ÂÅ)
P. ' Date, Time of Receipt iZSCI•ÂâZ :39 C%%
Q. . Any Unusual Meteorological
Conditions fJ•Ââ‰Û÷
R. Remarks
 
 
 
DatezqgegÌ©•Ââ 8.6. . .
Copies to:
Sec(AS)2
AEw/GE
DI 55
File AF Ops/2/5/1
 
Sec•Ââon40
Squadron Leader
Duty Operations Officer
AF Ops","[(u'NUMBER', u'2'), (u'NUMBER', u'12732'), (u'NUMBER', u'1'), (u'NUMBER', u'_ \xa7'), (u'NUMBER', u'.8'), (u'NUMBER', u'430'), (u'MISC', u'N. Background of Informant'), (u'NUMBER', u'0'), (u'PERCENT', u'0 %'), (u'NUMBER', u'35'), (u'NUMBER', u'39 C % %'), (u'NUMBER', u'8.6'), (u'DURATION', u'Sec'), (u'STATE_OR_PROVINCE', u'AS'), (u'NUMBER', u'2'), (u'NUMBER', u'55'), (u'NUMBER', u'1'), (u'TITLE', u'Leader')]"
DEFE-31-174_6,"Ury, Aberdeenshire, Scotland, AB52 6SF, UK",57.3099291,-2.4328544,' 52,"-.
- .
H I.
...-.
III-.
.
V
I-H Fawq
u‰Û÷.
I
I
04
\ I
 
U N t L h S 8‰Û÷! F I‰Û÷E D
7
W ,.
[I
I
:9:
 
I?
II
I
W
CXJBSS 19/1887 35363722
- . . . .5
.' ..|.~l
,| . .-
 
 
 
 
 
 
FOR CXJ [Illa-3
""PRIORITY/ROUTINE 1916452 DEC 86 ‰Ûù4., M~ ‰Û÷ I ‰Û÷‰ÛÓ
åÇ7‰Û÷9‰ÛÏ ,2
FROM UKRROO a 5C5
TO MOOUH RIR ‰Ûª,N 20‰Û÷ •ÂÅZ•ÂÅ•Ââl
INFO HOSTO •Ââ 6
 
u N c L R S S I F I E
)STc ISF/IBJ
NOQUK-A1K.å£I‰Û÷ @ HQSTC FOR IINIE OORE GE
A.L1å_21182 Då£å__3åÇIr09 4 MINUTES
. THO LIGHTS. SUSTENOEO THE SIZE OF N 29 EIEOE HT RRMS LENGTH
_ IROULRR, ORRNOE. UERY BRIGHT. ORST R SNROOH
‰Ûª LIKRY HILLS. COTTERIOOE. KINGS NORTON. OUTDOOR. STATIDNNRY
NRKEO EYE .
FROM ARER 0F BIRMINGHAM AIRPORT. (IE ERST)
45 OEOREES
1 MILE, THEN OOERHERO, THEN STOPPED
ORME TO OOERHERO. HOUERED FOR 16 SECS RT NBUUT TOO FEET. OERRRTEO
ERTICALLY
NHzE
BIRMINGHAM RIRFORT 6 NILES
 
XQCICI'V'INCO
I‰Û÷
I
I
PAGE 2 RSOOTI 255 UNOLRS 3?.
L. TO BIRMINOHRM RIRRORT, NHD SET HIM ON TO MR ‰ÛÓ (TEL 1‰Û÷
>, KINGS STRNOINO, 55*
M. MR NINOS NORTON :3
5.N. TRKINO 000 FOR A NRLK. A COMPUTER SYSTEMS NNNLYST gå__
5- . MR‰ÛÓORERT ERR, SIRMINSNRM ‰ÛÓ 5
'( g. 1916082 DEC 86 ;3_
9T f.
DISTRIBUTION I3E g;
I: am
IZ'U 1 REOO ROTION < CXJ 1 NFDO I {E3
III‰ÛÏ '
' at‰ÛÏ
.
ww
‰ÛÏ
DISTRIBUTION IBJ
F ..
CYD 1 DD ENaR ACTION ( CXJ l RFDO )
 
'52?
 
I'I'I
‰Û÷i‰Û÷.'.
.
 
l V
...-..
-
EHO D N C L R E S I F I E E
Lw-fl'i'a'h' -.
 
 
-.","[(u'NUMBER', u'04 \\'), (u'NUMBER', u'8'), (u'NUMBER', u'I'), (u'NUMBER', u'7'), (u'NUMBER', u'9'), (u'DATE', u'19/1887 35363722'), (u'NUMBER', u'5'), (u'NUMBER', u'1916452 DEC 86'), (u'NUMBER', u'4'), (u'NUMBER', u'~'), (u'NUMBER', u'7'), (u'NUMBER', u'9'), (u'NUMBER', u',2'), (u'NUMBER', u'5C5'), (u'MISC', u'MOOUH RIR'), (u'NUMBER', u'20'), (u'NUMBER', u'6'), (u'NUMBER', u'\xa7 21182'), (u'MONEY', u'# \xa7 _ 3'), (u'DURATION', u'4 MINUTES'), (u'NUMBER', u'29 EIEOE'), (u'NUMBER', u'_'), (u'ORGANIZATION', u'ORRNOE'), (u'ORGANIZATION', u'UERY'), (u'PERSON', u'NORTON'), (u'MISC', u'STATIDNNRY NRKEO EYE'), (u'NUMBER', u'45 OEOREES 1'), (u'DURATION', u'16 SECS'), (u'MISC', u'OERRRTEO ERTICALLY NHzE'), (u'NUMBER', u'6 NILES'), (u'ORGANIZATION', u'INCO'), (u'NUMBER', u'2'), (u'NUMBER', u'255 UNOLRS 3'), (u'LOCATION', u'BIRMINOHRM RIRRORT'), (u'ORGANIZATION', u'NHD'), (u'STATE_OR_PROVINCE', u'ON'), (u'NUMBER', u'1'), (u'NUMBER', u'55'), (u'PERSON', u'M. MR NINOS NORTON'), (u'NUMBER', u'3 5'), (u'PERSON', u'N. TRKINO 000'), (u'ORGANIZATION', u'NRLK'), (u'NUMBER', u'\xa7 _ 5'), (u'MISC', u'ORERT ERR'), (u'NUMBER', u'5'), (u'NUMBER', u'1916082 DEC 86'), (u'NUMBER', u'3 _'), (u'NUMBER', u'1'), (u'NUMBER', u'CXJ 1'), (u'NUMBER', u'III'), (u'ORGANIZATION', u'CYD 1'), (u'DATE', u""' 52"")]"
DEFE-31-174_54,"Prestwick, South Ayrshire, Scotland, KA9, UK",55.4986921,-4.6108304,,"I'y_
\. :.'..
.. ,.,
..................
M13 70‰Û÷
With Compliments
ATC Watch Manager
 
Sc 8: OATCC
National Air Traffic Service:
A•Ââantic House, Sherwood Road, Prestwick, Ayghire KA9 2NR
Telephone 0292 79800 Ext 2 3
A joint Civil A viation Aumority - Ministry of Defence Service
 
 
 
 
 
I'","[(u'NUMBER', u'_ \\'), (u'NUMBER', u'70'), (u'TITLE', u'Manager'), (u'NUMBER', u'8'), (u'ORGANIZATION', u'OATCC National Air Traffic Service'), (u'ORGANIZATION', u'A\ufb02antic House'), (u'CITY', u'Sherwood Road'), (u'LOCATION', u'Prestwick'), (u'DATE', u'0292 79800'), (u'NUMBER', u'2 3'), (u'ORGANIZATION', u'Aumority - Ministry of Defence Service')]"
DEFE-31-174_141,,,,Jun,"T . . . :V V . v V . . . I , . . . .. . . . . . . .
. V. . WWI. J‰Û÷q•Ââ‰Û÷a‰Û÷vs V .. V4.1. .. . HV.. .r•ÂâV . . ... , .V . V. V . .. V. .V .p.. .HV 0 ... M. ,:....v..... .. . .u. . .. swear‰ÛÏ. _ . ..... n. n .. ..... V .. V‰ÛÏ . . .. .. .. . .... .. . . .‰Û÷Mr. ..åÇ...~.... . . ...\.. . åÇD. x. .,.. ..
fC... V , J-K Wy•ÂÅf‰Û÷: u.,.. ,. .,..\..V V. . . .. T , V. x V. .,O .Av‰Û÷... .r....4.‰Û÷u\ . V ‰ÛÏ.a m. .V.. ., U. .3....! . . .. . A. . . .J I .. ,. . .m. ., . , 3 j , .. ...V .f. . . ,n . . V. an. 26.. , LL‰ÛÏ... 1.‰Ûù... ...:... . VV h i .u,
. . , Jun‰Ûù? V... . . .... . . VV . . V...‰ÛÏ . .. .. .. r .. . I. .. . .th... V.. V. 1.. _. ... CL:
. v. .. | u 2':
 
‰Û÷V
(J
73
. Vial,
 
.......
'1
V. . up Ln
.1 L...åÈ .th
n. O O O O O 0 Gun. 0 O O O O 0 Our... .0 O O I O
. Ln .","[(u'NUMBER', u'.1'), (u'NUMBER', u'0'), (u'NUMBER', u'~'), (u'NUMBER', u'4'), (u'NUMBER', u'.3'), (u'NUMBER', u'3'), (u'NUMBER', u'26'), (u'NUMBER', u'1'), (u'DATE', u'Jun'), (u'NUMBER', u'1'), (u'NUMBER', u'2'), (u'NUMBER', u'73'), (u'NUMBER', u'1'), (u'NUMBER', u'.1'), (u'NUMBER', u'0'), (u'NUMBER', u'0'), (u'NUMBER', u'0'), (u'NUMBER', u'.0')]"
DEFE-31-174_155,,,,,".- -. .'-' ..., v. .2"". 'O' . O O 0' O C rm. 0‰Û÷ -O' 0 - 0' O '0 Ow. .4
I! _‰Û÷."". _'j‰Û÷ :
 
I‰ÛÏ {‰ÛÏ1-
‰Û÷ ‰Ûù1:,‰ÛÏ ..‰Û÷I~ . _ , .4‰ÛÏ
C‰ÛÏ O O O O .;.O- O ‰Û÷0 O OåÈ I ‰Û÷0 0-‰Ûù Q C Q C O I ""O ""‰ÛÏ0‰ÛÏ‰ÛÏ O‰ÛÏ O
‰Û÷ ~ . ‰Û÷3'"" .y‰Û÷. a-.. '. T} '. ' "" 3"""" .v ~'- . ‰Û÷ . 3'... ‰Û÷.:~‰Ûù‰Û÷N..
Av . .3 -. -‰Ûª-A .- . .w. a."" ~-.{ .. -. ‰Û÷ ~ _:.‰ÛÏ-‰Û÷ ._J_ v‰Ûù . .-.-. -‰Û÷-. 'p‰Û÷q‰Û÷. _ a""' n .. ,_ .
. - ‰ÛªL; -e~ ~ . LA .- .; ~ 2 v - V
. I ~ h . . .,, .. .p‰Û÷ c ,1. . ., . .‰Û÷ .... f5.
. .... ... . a. o‰Û÷.-. . . , .‰Û÷ . ‰Û÷. ‰Û÷.
V . v 5: - . - an .‰Û÷ åÈ Q . .~ ..
,V .. . , _ 1 - A ,. .A . ,","[(u'NUMBER', u'.2'), (u'NUMBER', u'0'), (u'NUMBER', u'0'), (u'NUMBER', u'0'), (u'NUMBER', u'0'), (u'NUMBER', u'0'), (u'NUMBER', u'.4'), (u'NUMBER', u'1'), (u'NUMBER', u'1'), (u'NUMBER', u'.4'), (u'NUMBER', u'0'), (u'NUMBER', u'0 0'), (u'NUMBER', u'0 ````'), (u'NUMBER', u'3'), (u'NUMBER', u'3'), (u'NUMBER', u'3'), (u'NUMBER', u""''`""), (u'NUMBER', u'.3'), (u'NUMBER', u'_'), (u'CITY', u'LA'), (u'NUMBER', u'2'), (u'NUMBER', u',1'), (u'NUMBER', u'5'), (u'NUMBER', u'_ 1')]"
DEFE-31-174_83,,,,,"‰ÛÓI
s
 
-C
0.00.02;
3!?
.x
-f‰ÛÓ
2:)""
:y?
""""1:
DC'
‰Ûªf‰Û÷
-I'.
 
C•Ââ•Ââ@l; RQ/MLY‰Û÷ lKGV5~V•Ââ
Fur unv
HUNT1PI lwfi4fz W4‰ÛÏ
LATCCWIL
NUDUK •Ââl•ÂÅ
FROM
TO
U M f - A & J . . 2
SI? 35‰Û÷
SULJLVY: AEVILL VH)P‰Û÷HENG
A"" 19 lq•ÂÅY $36‰Ûù •ÂÅlr•Ââ•ÂÅ•Ââ. 1w PLLNH
•Ââu UH[ HWY hiWwNu Pt•Ââ AND
 
•Ââu HMkvr EYE AMI E{HW ‰ÛÏLAKE
E‰ÛÏ 500 DECKFPK •ÂÅå¢MHF‰Û÷1
F"" 13 :H 40 rruw:åÈ•ÂÅ Ihdm WqP37UHiå¢I
C"" HILW IN EVE. hr•ÂÅw 'ihldnl
H. . Hex-HJTNLL
J. 3K? CLEAR
K"" HHHSFS @Nu rhziV
:
'1! \
""'Eflmxr' QM?"" 'ti'
.fpl? ‰Û÷|V‰Ûª{HHV‰Ûù
V"" !V WAY f•Ââ•ÂÅ•Ââ•Ââ
DISIFILUIlUN '2r
r
FAB . Sen rank w‰ÛÏå_•ÂÅh r n*‰Û÷
CAN 1 å¢[U(l\
F D 1 DD V?!
DAV I N? WV
CAU 3 UGTI
 
GPFiN
‰Û÷ SMALLH.~ ‰Û÷ .
:Ì©u v‰ÛÏt:1‰Û÷::i‰Û÷:r:s . _'i‰ÛÏ7 S:
Lh‰Û÷
Ì©IGHiv
A
‰ÛÏNSV
 
NIL
HEW7FOFUSHIRE
NIL,
 
 
‰ÛÓI
s","[(u'NUMBER', u'0.00.02'), (u'NUMBER', u'3'), (u'NUMBER', u'2'), (u'NUMBER', u'1'), (u'STATE_OR_PROVINCE', u'DC'), (u'NUMBER', u'2'), (u'NUMBER', u'35'), (u'NUMBER', u'19'), (u'MONEY', u'$ 36'), (u'NUMBER', u'500'), (u'MONEY', u'\ufb01 cents'), (u'NUMBER', u'1'), (u'NUMBER', u'13'), (u'NUMBER', u'40'), (u'MONEY', u'WqP37UHi cents'), (u'NUMBER', u'1'), (u'MONEY', u'1 cents'), (u'NUMBER', u'\\'), (u'NUMBER', u'1'), (u'NUMBER', u'?!'), (u'NUMBER', u'I'), (u'STATE_OR_PROVINCE', u'WV'), (u'NUMBER', u'3'), (u'NUMBER', u'1'), (u'NUMBER', u'7')]"
DEFE-31-174_169,,,,,"‰ÛÏQ
.o... u
.‰ÛÓ
h
‰ÛÏEPORT OF AN UNIDEN'IFIED FLYING
 
OBJECT
HQ/
ANNEX A TO
DU? out
 
 
 
 
 
 
 
71
 
 
 
 
A; Date, Time & 1700 hrs 2 Nov 85
' Duration of Sighting plus other occasions in
recent weeks. Half hour.
. -. . No outline discernable
. e c. . - .f Ob ect . '
B D‰Û÷s rip iÌ©z•Âât 3 a Flashing red and white
(No of obj-..s, siz_, l' ht
snape, colour, brightness) 15 s.
C. Exact Position of Observer Outdoors and stationary.
Location, indoor/outdoor,
stationary/moving
D. How Observed (naked eye, Naked eye and binoculars
binoculars, other optical ‰Û÷ >
device, still or movie)
E. Direction in which object North of B80 shoe
first seen (A landmark may factory at Kettering.
be more useful than a badly
estimated bearing)
F. Angle of Sight (Estimated 50å¡
heights are unreliable)
G. Distance (By reference to a 1-1% miles from informan
known landmark) home. 500 yards from
shoeefactorvi
H. Movements (Changes in E,'F & G Very little movement.
may be of more use than However, on occasions
estimates of course and speed) when movement occurred
- it was very rapid.
J. Met Conditions during Observations Fairly clear. Always
(Moving clouds, haze, mist etc) same conditions when
' sited previously.
K. Nearby Objects (Telephone lines, Open countryside.
high voltage lines, reservoir, lake
or dam. swamp or marsh, river,
high buildings, tall chimneys,
steeples, spires, TV or radio masts,
airtields, generating plant,
factories, pits on other sites with
floodlights or night lighting)
However, disused
airfield in vicinity.
 
 
 
 
 
 
‰ÛÏQ","[(u'NUMBER', u'71'), (u'DATE', u'1700 hrs 2 Nov 85'), (u'DURATION', u'recent weeks'), (u'DURATION', u'hour'), (u'NUMBER', u'3'), (u'NUMBER', u'15'), (u'MISC', u'C. Exact Position of Observer Outdoors'), (u'MISC', u'E. Direction'), (u'ORDINAL', u'first'), (u'CITY', u'Kettering'), (u'NUMBER', u'50 \xb0'), (u'PERCENT', u'1-1 %'), (u'NUMBER', u'500'), (u'DATE', u'previously'), (u'MISC', u'Open'), (u'TITLE', u'river'), (u'TIME', u'night')]"
DEFE-31-174_97,,,,,"To whom reported (Police, Told police who passed
military, press etc) AFOPS Teleo.
 
_ Mr Section 40_ .. - .
Name & Address of Informant Dobbs Weir, Hoddesden, Herts
 
Background of Informant that‰Û÷ Brit Telecom worker
may be volunteered .
 
Other Witnesses No.
 
Date, Time of Receipt .. 032145Z.
 
Any Unusual Meteorological None.
Conditions
 
Remarks
 
 
 
 
Sec•Ââon40
Squadron Leader
Duty Operations Officer
Date....9.må_1.$å_..... AF Ops
 
Copies to:
Sec(AS)2
AEw/GE
DI 55
File AF Ops/2/5/1
 
 
 
 
To","[(u'NUMBER', u'40'), (u'PERSON', u'Dobbs Weir'), (u'LOCATION', u'Hoddesden'), (u'ORGANIZATION', u'Herts Background of Informant'), (u'ORGANIZATION', u'Brit Telecom'), (u'TITLE', u'Leader'), (u'NUMBER', u'9'), (u'NUMBER', u'1'), (u'MONEY', u'$ \xa7'), (u'DURATION', u'Sec'), (u'STATE_OR_PROVINCE', u'AS'), (u'NUMBER', u'2'), (u'NUMBER', u'55'), (u'NUMBER', u'1')]"
DEFE-31-174_343,"Guardroom, Emsworth Road, West Thorney, Chichester, West Sussex, South East, England, PO10 8DP, UK",50.8208757,-0.9289268,May-85,"To whom reported (Police,
military, press etc)
GUARDROOM, RAF HENLOW
 
Name & Address of Informant
Sec•Ââon40' ,
RITCHIE, HERTS
 
Background of Informant that
may be volunteered
TEL N0
Sec•Ââon40
 
Other Witnesses
WIFE
 
Date, Time of Receipt
1624362; MAY 85 ‰Ûª
 
Any Unusual Meteorological
Conditions
\
N IL
 
4 ~då_å_uhuamm Mm my.-. ..
 
Remarks
 
 
 
 
OBJECT WAS STILL BEING
OBSERVED ON COMPLETION OF
THIS REPORT.
 
Copies toz.
Sec(AS)2
AEW/GE
DI 55
File AF Ops/2/5/1
Sec•Ââon40
Squadron Leader
Duty Operations Officer
AF Ops
 
 
 
 
To","[(u'LOCATION', u'GUARDROOM'), (u'ORGANIZATION', u'RAF'), (u'PERSON', u'RITCHIE'), (u'NUMBER', u'1624362'), (u'DATE', u'MAY 85'), (u'STATE_OR_PROVINCE', u'IL 4'), (u'NUMBER', u'\xa7'), (u'DURATION', u'Sec'), (u'STATE_OR_PROVINCE', u'AS'), (u'NUMBER', u'2'), (u'NUMBER', u'55'), (u'NUMBER', u'1'), (u'TITLE', u'Leader')]"
DEFE-31-174_342,,,,May-85,"REPORT
OF AN UNIDENTIFIED FLYING OBJECT
 
 
ANNEX A TO Q9
JV 5
 
 
 
 
 
 
 
 
 
 
 
A- Date, Time & 4L215å£L MAY 85, 45 KIES
Duration 0f Sighting PRIOR TO REPORTING
B. Description of Object q OBJECT} SMALE AND
(NO Of objects, size, SILVLRY WITH RLD TOP
shape, colour, brightness) AED BRIGHT YELLOW BOTT M
C. Exact Position of Observer OUTDOOR, STATIONARY IR
Location, indoor/outdoor, GARDEN
stationary/moving
D. How Observed (naked eye, NiKED EYE
binoculars, other optical
device, still or movie)
E. Direction in which object ALMOST DI320TLY OVER
first seen (A landmark may RAF HELLOW TOhARDS NW
be more useful than a badly
estimated bearing)
F. Angle of Sight (Estimated 100 ABOVE GRCUKD
heights are unreliable)
G. Distance (By reference to a MORE THAN 5 KILES AWA'
known landmark) AS IT APPEARED TO BE THE
OTHER SIDE OF .LSLOW
H. Movements (Changes in E, F & G KOVED QUICKLY TO ONE SIDE
may be of more use than RETURNING TO ORIGINAL
estimates of course and speed) POSITION
J. Met Conditions during Observations CLEAR SKY
(Moving clouds, haze, mist etc)
K. Nearby Objects (Telephone lines, LAKES
high voltage lines, reservoir, lake
or dam, swamp or marsh, river,
high buildings, tall chimneys,
steeples, spires, TV or radio masts,
airfields, generating plant,
factories, pits or other sites with
floodlights or night lighting)
 
 
 
 
 
 
 
RE","[(u'NUMBER', u'5'), (u'DATE', u'MAY 85'), (u'NUMBER', u'45'), (u'PERSON', u'SMALE'), (u'MISC', u'C. Exact Position of Observer OUTDOOR'), (u'MISC', u'E. Direction'), (u'ORDINAL', u'first'), (u'MISC', u'RAF HELLOW TOhARDS'), (u'NUMBER', u'100'), (u'NUMBER', u'5 KILES AWA'), (u'STATE_OR_PROVINCE', u'AS'), (u'NUMBER', u'ONE'), (u'TITLE', u'river'), (u'TIME', u'night')]"
DEFE-31-174_168,"Time, Telegraph Road, Woodchurch, Wirral, North West England, England, CH60 6TX, UK",53.3287084,-3.1001542,Nov-85,"._ _. /f w I.
0 UNCLASSIFIED 50
RESTRICTED
5406660 å£453
airbrss‰Û÷.
REPORT OF AN UNI ENTIFIED FLYING OBJECT 3 5
I19
FIN/19/Air
 
A. Date, Time and Duration of Sighting.
 
3 HOV 85 1733 hrs. Sighting lasted a few minutes.
B. Dcscrintion of Object.
 
A Eright Amber ight in the sky.
C. Exact Position Observer.
 
Upstairs in house, address As below. The person saw the light through the
H window, then who went downstairs and went outside.
D. now Observed.
•Ââexed eye.
u. Direction in which Object was first seen.
 
Town 0? Bentley direction.
F. Angle_9å£_å£i
 
Low to Medium height.
 
 
 
 
C. JTistance.
Cannot estimdze.
H. Movements.
Light was staionary. It the moved lele a couple of times. It then 200med
J. Meteorological conditions during observation. Off'
Cloudy sky. guite cold. Ho store or moon visible.
K. Nearbv obiects.
none.
L. To whom reggrtei. RAF Finningley.
H. Name and Ad•ÂÅress of informant.
DCNCASTr.
N. Any backgrOund on the informant that may be volunteered.
NIL
O. Other witnesses.
F. Qete and time of receipt of report.
A Nov 85 at 1625 hrs
Q. Is a reply requested.
 
 
yes
 
flying Officer
UNomeetFIED i
 
 
._","[(u'NUMBER', u'_'), (u'NUMBER', u'0'), (u'NUMBER', u'50'), (u'NUMBER', u'5406660 # 453'), (u'NUMBER', u'3 5'), (u'ORGANIZATION', u'Time'), (u'NUMBER', u'3'), (u'NUMBER', u'85 1733 hrs'), (u'DURATION', u'a few minutes'), (u'PERSON', u'B. Dcscrintion'), (u'DATE', u'now'), (u'ORDINAL', u'first'), (u'ORGANIZATION', u'Town 0'), (u'PERSON', u'Bentley'), (u'MONEY', u'# _ #'), (u'TITLE', u'cold'), (u'PERSON', u'K. Nearbv'), (u'MISC', u'H. Name'), (u'PERSON', u'F. Qete'), (u'DATE', u'Nov 85'), (u'DATE', u'1625 hrs')]"
DEFE-31-174_96,,,,,"REPORT OF AN UNIDENTIFIED FLYING OBJECT
ANNEX A TO
cu TUC
(H
 
 
 
 
 
 
 
 
 
 
 
A. Date, Time &
Duration of Sighting 0309202 may
. . . Round ball with tail.
B. Description of Obgect White/orange.
(No of obgects, Size,
shape, colour, brightness)
C. Exact Position of Observer Outside, near DObbS Weir
Location, indoor/outdoor, walking ‰ÛÏ93t-
stationary/moving
D. How Observed (naked eye, N k d
binoculars, other optical a 6 eye.
device, still or movie)
E. Direction in which object NW
first seen (A landmark may
be more useful than a badly
estimated bearing)
F. Angle of Sight (Estimated 35å¡
heights are unreliable)
G. Distance (By reference to a gnkngzn, normal aeroplane
known landmark) 818‰Û÷
H. Movements (Changes in E, F & G Descending:
may be of more use than Heading NNW-
estimates of course and speed)
J. Met Conditions during Observations Clear.
I (Moving clouds, haze, mist etc)
K. Nearby Objects (Telephone lines,
‰Û÷ reservoir, lake NO‰Û÷
high voltage lines,
swamp or marsh, river,
high buildings, tall chimneys,
steeples, spires, TV or radio masts,
airfields, generating plant,
factories, pits or other sites with
floodlights or night lighting)
or dam,","[(u'NUMBER', u'0309202'), (u'MISC', u'C. Exact Position of Observer Outside'), (u'NUMBER', u'6'), (u'MISC', u'E. Direction'), (u'ORDINAL', u'first'), (u'NUMBER', u'35 \xb0'), (u'NUMBER', u'818'), (u'TITLE', u'river'), (u'TIME', u'night')]"
