lat,lon,Country,URL,Summary,id,Captions,Class,Class_1,Class_2,Class_3,Class_4,Class_5,Class_6,Class_7
40.38366161,-90.14814245,United States,http://www.mufoncms.com/files_jeud8334j/84716_submitter_file1__0629171758b.jpg,When i enlarge photo there were buildings in the clouds,1092,a black and white photo of a street sign,['minivan'],minivan,,,,,,
40.38366161,-90.14814245,United States,http://www.mufoncms.com/files_jeud8334j/84716_submitter_file2__0629171758a.jpg,When i enlarge photo there were buildings in the clouds,1093,a car parked in front of a building .,"['limousine, limo']",limousine, limo,,,,,
40.38366161,-90.14814245,United States,http://www.mufoncms.com/files_jeud8334j/84716_submitter_file3__0629171758.jpg,When i enlarge photo there were buildings in the clouds,1094,a street sign on a pole on a city street,"['trailer truck, tractor trailer, trucking rig, rig, articulated lorry, semi']",trailer truck, tractor trailer, trucking rig, rig, articulated lorry, semi,
40.36650274,-90.17236514,United States,http://www.mufoncms.com/files_jeud8334j/84714_submitter_file1__0629171758b.jpg,When i enlarge photo there were buildings in the clouds,1095,a black and white photo of a street sign,['minivan'],minivan,,,,,,
40.36650274,-90.17236514,United States,http://www.mufoncms.com/files_jeud8334j/84714_submitter_file2__0629171758a.jpg,When i enlarge photo there were buildings in the clouds,1096,a car parked in front of a building .,"['limousine, limo']",limousine, limo,,,,,
40.36650274,-90.17236514,United States,http://www.mufoncms.com/files_jeud8334j/84714_submitter_file3__0629171758.jpg,When i enlarge photo there were buildings in the clouds,1097,a street sign on a pole on a city street,"['trailer truck, tractor trailer, trucking rig, rig, articulated lorry, semi']",trailer truck, tractor trailer, trucking rig, rig, articulated lorry, semi,
40.36650274,-90.17236514,United States,http://www.mufoncms.com/files_jeud8334j/84714_submitter_file4__0628171533.jpg,When i enlarge photo there were buildings in the clouds,1098,a person on a snowboard doing a trick .,['monitor'],monitor,,,,,,
40.36650274,-90.17236514,United States,http://www.mufoncms.com/files_jeud8334j/84714_submitter_file5__0628171533b.jpg,When i enlarge photo there were buildings in the clouds,1099,a person is flying a kite in the sky .,['monitor'],monitor,,,,,,
40.36650274,-90.17236514,United States,http://www.mufoncms.com/files_jeud8334j/84714_submitter_file6__0628171534a.jpg,When i enlarge photo there were buildings in the clouds,1100,a traffic light hanging over a city street .,['wing'],wing,,,,,,
40.36650274,-90.17236514,United States,http://www.mufoncms.com/files_jeud8334j/84714_submitter_file7__0628171746f.jpg,When i enlarge photo there were buildings in the clouds,1101,a view of a city skyline from the airport .,"['solar dish, solar collector, solar furnace']",solar dish, solar collector, solar furnace,,,,
40.36650274,-90.17236514,United States,http://www.mufoncms.com/files_jeud8334j/84714_submitter_file8__0628171746e.jpg,When i enlarge photo there were buildings in the clouds,1102,a view of a city skyline from the distance .,"['greenhouse, nursery, glasshouse']",greenhouse, nursery, glasshouse,,,,
40.36650274,-90.17236514,United States,http://www.mufoncms.com/files_jeud8334j/84714_submitter_file9__0628171746d.jpg,When i enlarge photo there were buildings in the clouds,1103,a view of a city skyline from a plane .,"['greenhouse, nursery, glasshouse']",greenhouse, nursery, glasshouse,,,,
38.31411314,-121.96312990000001,United States,http://www.mufoncms.com/files_jeud8334j/84708_submitter_file1__Screenshot20170629113659.png,Object photographed twice in a 30 day period,1104,a plane flying in the sky on a cloudy day .,"['pool table, billiard table, snooker table']",pool table, billiard table, snooker table,,,,
0.0,0.0,CA,http://www.mufoncms.com/files_jeud8334j/84702_submitter_file1__Pic1.jpg,Took a picture of the sunset and later noticed spherical cloud with lights inside,1105,a person is flying a kite in a field .,['chainlink fence'],chainlink fence,,,,,,
0.0,0.0,CA,http://www.mufoncms.com/files_jeud8334j/84702_submitter_file2__Pic2.jpg,Took a picture of the sunset and later noticed spherical cloud with lights inside,1106,a person flying a kite in a field .,"['worm fence, snake fence, snake-rail fence, Virginia fence']",worm fence, snake fence, snake-rail fence, Virginia fence,,,
44.007312799999994,-77.1423692,Canada,http://www.mufoncms.com/files_jeud8334j/84695_submitter_file1__PictonOntunidentified01.jpg,Ufo seen west of picton ontario moving slowly with lights,1107,a close up of a person holding a surf board,"['pedestal, plinth, footstall']",pedestal, plinth, footstall,,,,
31.9742688,-99.8996131,United States,http://www.mufoncms.com/files_jeud8334j/84664_submitter_file1__IMG0922.JPG,Blue orb hovering behind the airplane i was taking a photo of.,1108,a plane flying in the sky over a city .,['geyser'],geyser,,,,,,
31.9742688,-99.8996131,United States,http://www.mufoncms.com/files_jeud8334j/84664_submitter_file2__IMG0923.JPG,Blue orb hovering behind the airplane i was taking a photo of.,1109,a group of people flying kites in the sky .,['geyser'],geyser,,,,,,
31.9742688,-99.8996131,United States,http://www.mufoncms.com/files_jeud8334j/84664_submitter_file3__IMG0924.JPG,Blue orb hovering behind the airplane i was taking a photo of.,1110,a person standing on a bench near a body of water,['castle'],castle,,,,,,
31.9742688,-99.8996131,United States,http://www.mufoncms.com/files_jeud8334j/84664_submitter_file4__IMG0925.JPG,Blue orb hovering behind the airplane i was taking a photo of.,1111,a person is flying a kite over a lake .,"['church, church building']",church, church building,,,,,
32.736847,-97.0989956,United States,http://www.mufoncms.com/files_jeud8334j/84661_submitter_file1__IMG0048.JPG,Lights in sky,1112,a black and white photo of a clock tower .,"['notebook, notebook computer']",notebook, notebook computer,,,,,
32.736847,-97.0989956,United States,http://www.mufoncms.com/files_jeud8334j/84661_submitter_file2__IMG0049.JPG,Lights in sky,1113,a black and white photo of a person holding a clock,"['spotlight, spot']",spotlight, spot,,,,,
32.736847,-97.0989956,United States,http://www.mufoncms.com/files_jeud8334j/84661_submitter_file3__IMG0050.JPG,Lights in sky,1114,a black and white photo of a clock tower .,"['spotlight, spot']",spotlight, spot,,,,,
32.738347,-97.1023056,United States,http://www.mufoncms.com/files_jeud8334j/84660_submitter_file1__IMG0048.JPG,Lights in sky,1115,a black and white photo of a clock tower .,"['notebook, notebook computer']",notebook, notebook computer,,,,,
32.738347,-97.1023056,United States,http://www.mufoncms.com/files_jeud8334j/84660_submitter_file2__IMG0049.JPG,Lights in sky,1116,a black and white photo of a person holding a clock,"['spotlight, spot']",spotlight, spot,,,,,
32.738347,-97.1023056,United States,http://www.mufoncms.com/files_jeud8334j/84660_submitter_file3__IMG0050.JPG,Lights in sky,1117,a black and white photo of a clock tower .,"['spotlight, spot']",spotlight, spot,,,,,
40.7160937,-74.0032913,United States,http://www.mufoncms.com/files_jeud8334j/84651_submitter_file1__DSC92992.jpg,Two separate stationary lights slowly became very bright and then dimmed to black.  however,1118,a person on a snowboard in the snow .,['geyser'],geyser,,,,,,
-45.031162200000004,168.6626435,New Zealand,http://www.mufoncms.com/files_jeud8334j/84638_submitter_file1__IMG9777.JPG,Seen when viewing photos back a minute later,1119,a person flying a kite in a field .,['pelican'],pelican,,,,,,
42.243516,-87.97001,United States,http://www.mufoncms.com/files_jeud8334j/84623_submitter_file1__IMG2460.JPG,7 red and orange lights changed to white ,1120,a black and white photo of an airplane .,"['bannister, banister, balustrade, balusters, handrail']",bannister, banister, balustrade, balusters, handrail,,
42.243516,-87.97001,United States,http://www.mufoncms.com/files_jeud8334j/84623_submitter_file2__IMG2462.JPG,7 red and orange lights changed to white ,1121,a view of a city skyline from a plane .,"['bannister, banister, balustrade, balusters, handrail']",bannister, banister, balustrade, balusters, handrail,,
42.87416727,-71.47685447,United States,http://www.mufoncms.com/files_jeud8334j/84622_submitter_file1__Screenshot20170626185721.png,I didn't catch it with my eye just my camera.,1122,a kite flying in the sky over a city .,['balloon'],balloon,,,,,,
42.87416727,-71.47685447,United States,http://www.mufoncms.com/files_jeud8334j/84622_submitter_file2__20170626185011.jpg,I didn't catch it with my eye just my camera.,1123,a view of a mountain range from a plane .,['geyser'],geyser,,,,,,
42.87416727,-71.47685447,United States,http://www.mufoncms.com/files_jeud8334j/84622_submitter_file3__20170626185038.jpg,I didn't catch it with my eye just my camera.,1124,a view of a plane flying in the sky .,"['lakeside, lakeshore']",lakeside, lakeshore,,,,,
42.87416727,-71.47685447,United States,http://www.mufoncms.com/files_jeud8334j/84622_submitter_file4__20170626184958.jpg,I didn't catch it with my eye just my camera.,1125,a view of a city skyline from a plane .,['fountain'],fountain,,,,,,
38.44859699,-75.078137,United States,http://www.mufoncms.com/files_jeud8334j/84600_submitter_file1__20170625042617.jpg,Saw odd light over the ocean ,1126,a close up of a person holding a skate board,"['nematode, nematode worm, roundworm']",nematode, nematode worm, roundworm,,,,
35.6984447,-82.5587651,United States,http://www.mufoncms.com/files_jeud8334j/84599_submitter_file1__Screenshot20170625155558.png,Two black military helicopters flying by,1127,a person riding skis on a snowy slope,"['handkerchief, hankie, hanky, hankey']",handkerchief, hankie, hanky, hankey,,,
35.6984447,-82.5587651,United States,http://www.mufoncms.com/files_jeud8334j/84599_submitter_file2__ufo.jpeg,Two black military helicopters flying by,1128,a view of an airplane window from a window .,['wing'],wing,,,,,,
35.6984447,-82.5587651,United States,http://www.mufoncms.com/files_jeud8334j/84599_submitter_file3__20170317162017.jpeg,Two black military helicopters flying by,1129,a plane flying over a large body of water .,['wing'],wing,,,,,,
-34.7097719,138.69549650000002,Australia,http://www.mufoncms.com/files_jeud8334j/84592_submitter_file1__20170219143313.jpg,Taking photo of car to sell didnt notice this until someone looked at car advert and noticed it,1130,a car parked next to a parking meter .,"['motor scooter, scooter']",motor scooter, scooter,,,,,
-34.7097719,138.69549650000002,Australia,http://www.mufoncms.com/files_jeud8334j/84592_submitter_file2__20170219143457.jpg,Taking photo of car to sell didnt notice this until someone looked at car advert and noticed it,1131,a motorcycle parked in front of a building .,['car wheel'],car wheel,,,,,,
-34.7097719,138.69549650000002,Australia,http://www.mufoncms.com/files_jeud8334j/84592_submitter_file3__20170219143453.jpg,Taking photo of car to sell didnt notice this until someone looked at car advert and noticed it,1132,a motorcycle parked in front of a building .,"['grille, radiator grille']",grille, radiator grille,,,,,
18.158603699999997,-65.8185943,Puerto Rico,http://www.mufoncms.com/files_jeud8334j/84586_submitter_file1__1018am1.jpg,An object moved from south to north around humacao to naguabo,1133,a red and black bird flying over a tree .,"['hook, claw']",hook, claw,,,,,
18.158603699999997,-65.8185943,Puerto Rico,http://www.mufoncms.com/files_jeud8334j/84586_submitter_file2__1018am2.jpg,An object moved from south to north around humacao to naguabo,1134,a plane flying in the sky over a mountain .,['geyser'],geyser,,,,,,
18.158603699999997,-65.8185943,Puerto Rico,http://www.mufoncms.com/files_jeud8334j/84586_submitter_file3__1018am3.jpg,An object moved from south to north around humacao to naguabo,1135,a group of people flying kites in the sky .,['geyser'],geyser,,,,,,
18.158603699999997,-65.8185943,Puerto Rico,http://www.mufoncms.com/files_jeud8334j/84586_submitter_file4__1018am4.jpg,An object moved from south to north around humacao to naguabo,1136,a plane flying in the sky with a sky background,['pole'],pole,,,,,,
42.32740695,-73.78169309,United States,http://www.mufoncms.com/files_jeud8334j/84573_submitter_file1__1004683.JPG,Did not see until uploaded photo ,1137,a black and white photo of a plane flying in the sky .,"['breakwater, groin, groyne, mole, bulwark, seawall, jetty']",breakwater, groin, groyne, mole, bulwark, seawall, jetty
42.32740695,-73.78169309,United States,http://www.mufoncms.com/files_jeud8334j/84573_submitter_file2__1004686.JPG,Did not see until uploaded photo ,1138,a park bench sitting in the middle of a field .,['barn'],barn,,,,,,
32.273698100000004,-107.7564904,United States,http://www.mufoncms.com/files_jeud8334j/84552_submitter_file1__IMG0979.JPG,Noticed hovering object while driving from las cruces to tucson.  ,1139,a large white bird flying through the air .,['geyser'],geyser,,,,,,
32.273698100000004,-107.7564904,United States,http://www.mufoncms.com/files_jeud8334j/84552_submitter_file2__IMG0973.JPG,Noticed hovering object while driving from las cruces to tucson.  ,1140,a view of a city street from a car window .,['car mirror'],car mirror,,,,,,
32.273698100000004,-107.7564904,United States,http://www.mufoncms.com/files_jeud8334j/84552_submitter_file3__IMG0978.JPG,Noticed hovering object while driving from las cruces to tucson.  ,1141,a red and white plane flying in the sky,['geyser'],geyser,,,,,,
32.273698100000004,-107.7564904,United States,http://www.mufoncms.com/files_jeud8334j/84552_submitter_file4__IMG0977.JPG,Noticed hovering object while driving from las cruces to tucson.  ,1142,a white fire hydrant in the middle of a street .,['geyser'],geyser,,,,,,
32.273698100000004,-107.7564904,United States,http://www.mufoncms.com/files_jeud8334j/84552_submitter_file5__IMG0976.JPG,Noticed hovering object while driving from las cruces to tucson.  ,1143,a black and white photo of a bird flying in the sky .,['geyser'],geyser,,,,,,
32.273698100000004,-107.7564904,United States,http://www.mufoncms.com/files_jeud8334j/84552_submitter_file6__IMG0975.JPG,Noticed hovering object while driving from las cruces to tucson.  ,1144,a group of fire hydrants sitting in the middle of a forest .,['geyser'],geyser,,,,,,
32.273698100000004,-107.7564904,United States,http://www.mufoncms.com/files_jeud8334j/84552_submitter_file7__IMG0939.JPG,Noticed hovering object while driving from las cruces to tucson.  ,1145,a black and white photo of a man holding a skateboard .,['geyser'],geyser,,,,,,
32.273698100000004,-107.7564904,United States,http://www.mufoncms.com/files_jeud8334j/84552_submitter_file8__IMG0974.JPG,Noticed hovering object while driving from las cruces to tucson.  ,1146,a pair of scissors sitting on top of a rock .,"['cliff, drop, drop-off']",cliff, drop, drop-off,,,,
51.513450899999995,-0.1255483,United Kingdom,http://www.mufoncms.com/files_jeud8334j/84550_submitter_file1__IMG1562.JPG,Strange cloud formations prompted me to think there might be something above so took series of ipad photos which reveal object in front of the sun ,1147,a night time view of a night time scene .,"['spotlight, spot']",spotlight, spot,,,,,
51.513450899999995,-0.1255483,United Kingdom,http://www.mufoncms.com/files_jeud8334j/84550_submitter_file2__IMG1560.JPG,Strange cloud formations prompted me to think there might be something above so took series of ipad photos which reveal object in front of the sun ,1148,a person on a skate board on a ramp,"['spotlight, spot']",spotlight, spot,,,,,
51.513450899999995,-0.1255483,United Kingdom,http://www.mufoncms.com/files_jeud8334j/84550_submitter_file3__IMG1563.JPG,Strange cloud formations prompted me to think there might be something above so took series of ipad photos which reveal object in front of the sun ,1149,a person on a skateboard in the air .,"['spotlight, spot']",spotlight, spot,,,,,
38.48811913,-107.91213059999998,United States,http://www.mufoncms.com/files_jeud8334j/84548_submitter_file1__IMG2251.JPG,My husband and i were sitting on our deck watching the sunset and we saw the bright light in the sky and decide to take pictures there was 1 or 2 because we saw it come from the same direction twice and went in same direction twice ,1150,a kite flying in the sky with a sky background,"['parachute, chute']",parachute, chute,,,,,
57.151417,-2.0875779999999997,United Kingdom,http://www.mufoncms.com/files_jeud8334j/84538_submitter_file1__IMG0684.JPG,Took this photo of what i thought was just a beautiful sky,1151,a man flying through the air while riding a snowboard .,['slug'],slug,,,,,,
57.151417,-2.0875779999999997,United Kingdom,http://www.mufoncms.com/files_jeud8334j/84538_submitter_file2__IMG0683.JPG,Took this photo of what i thought was just a beautiful sky,1152,a man flying through the air while riding a snowboard .,"['hook, claw']",hook, claw,,,,,
57.151417,-2.0875779999999997,United Kingdom,http://www.mufoncms.com/files_jeud8334j/84538_submitter_file3__IMG0682.JPG,Took this photo of what i thought was just a beautiful sky,1153,a man flying through the air while riding a snowboard .,"['hook, claw']",hook, claw,,,,,
47.30163556,-122.2029951,United States,http://www.mufoncms.com/files_jeud8334j/84535_submitter_file1__IMG20170611210833.jpg,Chevron of lights,1154,a group of people standing on top of a lush green field .,"['flagpole, flagstaff']",flagpole, flagstaff,,,,,
28.761671000000003,-81.641896,United States,http://www.mufoncms.com/files_jeud8334j/84531_submitter_file1__IMG20170621093713.jpg,I was playing with a hubcap there in air and took a picture at lunch with co workers,1155,a person is flying a kite in a field .,['rugby ball'],rugby ball,,,,,,
40.193262,-76.01814499999999,United States,http://www.mufoncms.com/files_jeud8334j/84530_submitter_file1__20170619054409.jpg,I snapped a photo of a beautiful sunrise i actually did not notice or see this object in the sky only noticed it that evening when posting pic to fb,1156,a group of birds that are standing in the snow .,['volcano'],volcano,,,,,,
40.193262,-76.01814499999999,United States,http://www.mufoncms.com/files_jeud8334j/84530_submitter_file2__Screenshot20170619211844.png,I snapped a photo of a beautiful sunrise i actually did not notice or see this object in the sky only noticed it that evening when posting pic to fb,1157,a group of people flying kites on a beach .,"['beacon, lighthouse, beacon light, pharos']",beacon, lighthouse, beacon light, pharos,,,
40.193262,-76.01814499999999,United States,http://www.mufoncms.com/files_jeud8334j/84530_submitter_file3__Screenshot20170619211853.png,I snapped a photo of a beautiful sunrise i actually did not notice or see this object in the sky only noticed it that evening when posting pic to fb,1158,a person on a beach flying a kite .,"['sandbar, sand bar']",sandbar, sand bar,,,,,
40.193262,-76.01814499999999,United States,http://www.mufoncms.com/files_jeud8334j/84530_submitter_file4__Screenshot20170619210627.png,I snapped a photo of a beautiful sunrise i actually did not notice or see this object in the sky only noticed it that evening when posting pic to fb,1159,a close up of a piece of cake on a plate,"['nematode, nematode worm, roundworm']",nematode, nematode worm, roundworm,,,,
40.193262,-76.01814499999999,United States,http://www.mufoncms.com/files_jeud8334j/84530_submitter_file5__Screenshot20170619211904.png,I snapped a photo of a beautiful sunrise i actually did not notice or see this object in the sky only noticed it that evening when posting pic to fb,1160,a close up of a cake on a plate,['tick'],tick,,,,,,
40.193262,-76.01814499999999,United States,http://www.mufoncms.com/files_jeud8334j/84530_submitter_file6__Screenshot20170621164347.png,I snapped a photo of a beautiful sunrise i actually did not notice or see this object in the sky only noticed it that evening when posting pic to fb,1161,a plane flying over a body of water .,['pole'],pole,,,,,,
40.193262,-76.01814499999999,United States,http://www.mufoncms.com/files_jeud8334j/84530_submitter_file7__Screenshot20170621164332.png,I snapped a photo of a beautiful sunrise i actually did not notice or see this object in the sky only noticed it that evening when posting pic to fb,1162,a plane flying over a body of water .,['wreck'],wreck,,,,,,
40.193262,-76.01814499999999,United States,http://www.mufoncms.com/files_jeud8334j/84530_submitter_file8__Screenshot20170621164338.png,I snapped a photo of a beautiful sunrise i actually did not notice or see this object in the sky only noticed it that evening when posting pic to fb,1163,a pair of scissors sitting on top of a table .,['oil filter'],oil filter,,,,,,
40.187382,-76.027805,United States,http://www.mufoncms.com/files_jeud8334j/84526_submitter_file2__Screenshot20170619211853.png,I stopped along the road while driving home from work and saw a beautiful sunrise and noticed the object in the picture i did not see it while taking the photo,1164,a person on a beach flying a kite .,"['sandbar, sand bar']",sandbar, sand bar,,,,,
40.187382,-76.027805,United States,http://www.mufoncms.com/files_jeud8334j/84526_submitter_file3__Screenshot20170619210627.png,I stopped along the road while driving home from work and saw a beautiful sunrise and noticed the object in the picture i did not see it while taking the photo,1165,a close up of a piece of cake on a plate,"['nematode, nematode worm, roundworm']",nematode, nematode worm, roundworm,,,,
40.187382,-76.027805,United States,http://www.mufoncms.com/files_jeud8334j/84526_submitter_file4__Screenshot20170619211904.png,I stopped along the road while driving home from work and saw a beautiful sunrise and noticed the object in the picture i did not see it while taking the photo,1166,a close up of a cake on a plate,['tick'],tick,,,,,,
40.187382,-76.027805,United States,http://www.mufoncms.com/files_jeud8334j/84526_submitter_file5__Screenshot20170619211921.png,I stopped along the road while driving home from work and saw a beautiful sunrise and noticed the object in the picture i did not see it while taking the photo,1167,a person flying a kite on the beach .,"['beacon, lighthouse, beacon light, pharos']",beacon, lighthouse, beacon light, pharos,,,
39.89790703,-86.11118078,United States,http://www.mufoncms.com/files_jeud8334j/84523_submitter_file1__IMG6872.JPG,Saw 5 silver round objects and then photos revealed large glowing green discs,1168,a group of people standing on top of a sandy beach .,"['lakeside, lakeshore']",lakeside, lakeshore,,,,,
39.89790703,-86.11118078,United States,http://www.mufoncms.com/files_jeud8334j/84523_submitter_file2__IMG6871.JPG,Saw 5 silver round objects and then photos revealed large glowing green discs,1169,a city street filled with lots of traffic .,['volcano'],volcano,,,,,,
50.3125085,-5.2036202000000005,United Kingdom,http://www.mufoncms.com/files_jeud8334j/84521_submitter_file1__Ufo.jpg,Me and 2 other friends witnessed and photoed object over st agnes becon in cornwall,1170,a giraffe standing in the middle of a field .,"['promontory, headland, head, foreland']",promontory, headland, head, foreland,,,
50.3125085,-5.2036202000000005,United Kingdom,http://www.mufoncms.com/files_jeud8334j/84521_submitter_file2__2017060621.22.53.jpg,Me and 2 other friends witnessed and photoed object over st agnes becon in cornwall,1171,a person flying a kite on a beach .,"['promontory, headland, head, foreland']",promontory, headland, head, foreland,,,
50.3125085,-5.2036202000000005,United Kingdom,http://www.mufoncms.com/files_jeud8334j/84521_submitter_file3__Ufo2.jpg,Me and 2 other friends witnessed and photoed object over st agnes becon in cornwall,1172,a plane flying in the sky over a mountain .,['volcano'],volcano,,,,,,
41.06664899,-111.9436479,United States,http://www.mufoncms.com/files_jeud8334j/84488_submitter_file2__20170619184724.jpg,2 obj: star-shaped,1260,a kite flying in the sky with a sky background,"['parachute, chute']",parachute, chute,,,,,
41.06664899,-111.9436479,United States,http://www.mufoncms.com/files_jeud8334j/84488_submitter_file4__20170619184930.jpg,2 obj: star-shaped,1261,a small airplane flying through a blue sky .,['geyser'],geyser,,,,,,
41.06664899,-111.9436479,United States,http://www.mufoncms.com/files_jeud8334j/84488_submitter_file5__20170619184939.jpg,2 obj: star-shaped,1262,a group of planes flying in the sky .,['geyser'],geyser,,,,,,
41.06664899,-111.9436479,United States,http://www.mufoncms.com/files_jeud8334j/84488_submitter_file6__IMG0582.JPG,2 obj: star-shaped,1263,a plane flying in the sky with a sky background,"['parachute, chute']",parachute, chute,,,,,
41.06664899,-111.9436479,United States,http://www.mufoncms.com/files_jeud8334j/84488_submitter_file7__IMG0583.JPG,2 obj: star-shaped,1264,a plane flying in the sky over a field,"['parachute, chute']",parachute, chute,,,,,
41.06664899,-111.9436479,United States,http://www.mufoncms.com/files_jeud8334j/84488_submitter_file8__IMG0585.JPG,2 obj: star-shaped,1265,a plane flying in the sky with a sky background,"['parachute, chute']",parachute, chute,,,,,
41.06664899,-111.9436479,United States,http://www.mufoncms.com/files_jeud8334j/84488_submitter_file9__IMG0586.JPG,2 obj: star-shaped,1266,a plane flying in the sky with a sky background,"['parachute, chute']",parachute, chute,,,,,
18.1623337,-65.8168743,Puerto Rico,http://www.mufoncms.com/files_jeud8334j/84483_submitter_file1__201706173.JPG,Flysing saucer above cloud and flying around airplane while landing in humacao,1267,a kite flying in the sky over a city .,['pole'],pole,,,,,,
18.1623337,-65.8168743,Puerto Rico,http://www.mufoncms.com/files_jeud8334j/84483_submitter_file2__201706172.JPG,Flysing saucer above cloud and flying around airplane while landing in humacao,1268,a bird perched on top of a tree branch .,"['squirrel monkey, Saimiri sciureus']",squirrel monkey, Saimiri sciureus,,,,,
18.1623337,-65.8168743,Puerto Rico,http://www.mufoncms.com/files_jeud8334j/84483_submitter_file3__201706171.JPG,Flysing saucer above cloud and flying around airplane while landing in humacao,1269,a kite flying in the sky with a sky background,"['parachute, chute']",parachute, chute,,,,,
45.451435700000005,-73.4619103,Canada,http://www.mufoncms.com/files_jeud8334j/84482_submitter_file1__2017051523h40.JPG,Lights are invisible to human eyes,1270,a traffic light suspended over a city street .,['pier'],pier,,,,,,
45.451435700000005,-73.4619103,Canada,http://www.mufoncms.com/files_jeud8334j/84482_submitter_file2__IMG1754.JPG,Lights are invisible to human eyes,1271,a train traveling over a bridge over a river .,"['breakwater, groin, groyne, mole, bulwark, seawall, jetty']",breakwater, groin, groyne, mole, bulwark, seawall, jetty
45.451435700000005,-73.4619103,Canada,http://www.mufoncms.com/files_jeud8334j/84482_submitter_file3__IMG1744.JPG,Lights are invisible to human eyes,1272,a view of a beach with a boat in the water .,"['breakwater, groin, groyne, mole, bulwark, seawall, jetty']",breakwater, groin, groyne, mole, bulwark, seawall, jetty
45.451435700000005,-73.4619103,Canada,http://www.mufoncms.com/files_jeud8334j/84482_submitter_file4__201605241h51.JPG,Lights are invisible to human eyes,1273,a train traveling over a bridge over a river .,['pier'],pier,,,,,,
45.451435700000005,-73.4619103,Canada,http://www.mufoncms.com/files_jeud8334j/84482_submitter_file5__IMG2424.JPG,Lights are invisible to human eyes,1274,a large bridge spanning the width of a river .,['pier'],pier,,,,,,
53.9426906,-116.57497350000001,Canada,http://www.mufoncms.com/files_jeud8334j/84475_submitter_file1__IMG1646.JPG,I took a picture of a biplane flying over with my cell phone and noticed something else in the photo after i had taken it,1275,a street sign on a pole on a city street,"['flagpole, flagstaff']",flagpole, flagstaff,,,,,
34.07164555,-83.22152515,United States,http://www.mufoncms.com/files_jeud8334j/84469_submitter_file1__IMG0229.JPG,Noticed above the tree line hovering along silently. belive to be a true ufo.,1276,a bird flying in the sky over a tree .,['kite'],kite,,,,,,
34.07164555,-83.22152515,United States,http://www.mufoncms.com/files_jeud8334j/84469_submitter_file2__IMG0230.JPG,Noticed above the tree line hovering along silently. belive to be a true ufo.,1277,a bird flying in the sky over a tree .,['kite'],kite,,,,,,
18.1615337,-65.8157543,Puerto Rico,http://www.mufoncms.com/files_jeud8334j/84459_submitter_file1__DSC0121croppedtoselectionclearedwithlevelsandcurves.JPG,Flying saucer behind an air plane while landing.,1278,a bird flying in the sky over a tree .,['kite'],kite,,,,,,
18.1551337,-65.8203943,Puerto Rico,http://www.mufoncms.com/files_jeud8334j/84458_submitter_file1__DSC0146croppedtoselection.JPG,3 objects. one in vertical direction descended more than 500ft 90 deg vertical in less than one second. another metallic-color object on same photo with 2 sharp ends.,1279,a plane flying in the sky with a sky background,"['parachute, chute']",parachute, chute,,,,,
18.1551337,-65.8203943,Puerto Rico,http://www.mufoncms.com/files_jeud8334j/84458_submitter_file2__DSC0147croppedtoselection.JPG,3 objects. one in vertical direction descended more than 500ft 90 deg vertical in less than one second. another metallic-color object on same photo with 2 sharp ends.,1280,a plane flying in the sky with a sky background,"['parachute, chute']",parachute, chute,,,,,
34.8027965,-111.75459860000001,United States,http://www.mufoncms.com/files_jeud8334j/84456_submitter_file1__20170616190855HDR.jpg,Only found it when searching through pictures taken at dusk. picture before and after didnt show any objects.,1281,a clock tower in the middle of a mountain .,"['cliff, drop, drop-off']",cliff, drop, drop-off,,,,
34.8027965,-111.75459860000001,United States,http://www.mufoncms.com/files_jeud8334j/84456_submitter_file2__20170616190855HDR.jpg,Only found it when searching through pictures taken at dusk. picture before and after didnt show any objects.,1282,a clock tower in the middle of a mountain .,"['cliff, drop, drop-off']",cliff, drop, drop-off,,,,
42.324692,-71.81634913,United States,http://www.mufoncms.com/files_jeud8334j/84441_submitter_file1__0Js8ziqncEOTxnQ2FQcjoCN4WnoaWVKzu8U0MGUW4pX92IB.jpg,2nd sighting of white star like orbs/disc shaped ufo's hovering above the tree line,1283,a blurry image of a person on a motorcycle .,"['pool table, billiard table, snooker table']",pool table, billiard table, snooker table,,,,
42.324692,-71.81634913,United States,http://www.mufoncms.com/files_jeud8334j/84441_submitter_file2__1.jpg,2nd sighting of white star like orbs/disc shaped ufo's hovering above the tree line,1284,a blurry image of a person in a dark night .,"['spotlight, spot']",spotlight, spot,,,,,
42.324692,-71.81634913,United States,http://www.mufoncms.com/files_jeud8334j/84441_submitter_file3__23lights.jpg,2nd sighting of white star like orbs/disc shaped ufo's hovering above the tree line,1285,a view of a plane flying in the sky .,"['spotlight, spot']",spotlight, spot,,,,,
42.324692,-71.81634913,United States,http://www.mufoncms.com/files_jeud8334j/84441_submitter_file4__23lights.jpg,2nd sighting of white star like orbs/disc shaped ufo's hovering above the tree line,1286,a view of a plane flying in the sky .,"['spotlight, spot']",spotlight, spot,,,,,
42.324692,-71.81634913,United States,http://www.mufoncms.com/files_jeud8334j/84441_submitter_file5__4YqCAaYHBx5jqLVcuXuUXAdpplHBZVZZpDieAicwQpX92IB.jpg,2nd sighting of white star like orbs/disc shaped ufo's hovering above the tree line,1287,a view of a street light from a window .,"['spotlight, spot']",spotlight, spot,,,,,
